Time,Temperature
-2,34
-1.5,34
-1,34
-0.5,34
0,34
0.5,44
1,45
1.5,46
2,46
2.5,47
3,47
3.5,48
4,48
4.5,48
5,49
5.5,49
6,50
6.5,50
7,50
7.5,50
8,51
8.5,51
9,51
9.5,52
10,52
10.5,52
11,52
11.5,52
12,53
12.5,53
13,53
13.5,53
14,54
14.5,54
15,54
15.5,55
16,55
16.5,55
17,55
17.5,56
18,56
18.5,56
19,56
19.5,57
20,57
20.5,57
21,57
21.5,58
22,58
22.5,58
23,58
23.5,58
24,59
24.5,59
25,59
25.5,59
26,60
26.5,60
27,60
27.5,60
28,61
28.5,61
29,61
29.5,61
30,61
30.5,62
31,62
31.5,62
32,62
32.5,63
33,63
33.5,63
34,63
34.5,64
35,63
35.5,64
36,64
36.5,64
37,64
37.5,65
38,65
38.5,65
39,65
39.5,65
40,66
40.5,66
41,66
41.5,66
42,66
42.5,67
43,66
43.5,67
44,67
44.5,67
45,67
45.5,68
46,68
46.5,68
47,68
47.5,68
48,68
48.5,69
49,69
49.5,69
50,69
50.5,69
51,69
51.5,70
52,70
52.5,70
53,70
53.5,70
54,70
54.5,71
55,71
55.5,71
56,71
56.5,71
57,72
57.5,72
58,72
58.5,72
59,72
59.5,72
60,72
60.5,72
61,73
61.5,73
62,73
62.5,73
63,73
63.5,73
64,73
64.5,73
65,74
65.5,74
66,74
66.5,74
67,74
67.5,74
68,74
68.5,75
69,74
69.5,75
70,75
70.5,75
71,75
71.5,75
72,75
72.5,75
73,75
73.5,75
74,76
74.5,76
75,76
75.5,76
76,76
76.5,76
77,76
77.5,76
78,76
78.5,76
79,76
79.5,77
80,77
80.5,77
81,77
81.5,77
82,77
82.5,77
83,77
83.5,77
84,77
84.5,77
85,77
85.5,78
86,77
86.5,78
87,78
87.5,78
88,78
88.5,78
89,78
89.5,78
90,78
90.5,78
91,78
91.5,78
92,78
92.5,78
93,78
93.5,78
94,78
94.5,79
95,79
95.5,79
96,79
96.5,79
97,79
97.5,79
98,79
98.5,79
99,79
99.5,79
100,79
100.5,79
101,79
101.5,79
102,79
102.5,79
103,79
103.5,79
104,79
104.5,80
105,80
105.5,80
106,80
106.5,80
107,80
107.5,80
108,80
108.5,80
109,80
109.5,80
110,80
110.5,80
111,80
111.5,80
112,80
112.5,80
113,80
113.5,80
114,80
114.5,80
115,80
115.5,80
116,80
116.5,80
117,80
117.5,80
118,80
118.5,80
119,80
119.5,80
120,80
120.5,80
121,80
121.5,80
122,80
122.5,80
123,80
123.5,80
124,80
124.5,80
125,80
125.5,80
126,80
126.5,80
127,80
127.5,80
128,80
128.5,80
129,80
129.5,80
130,80
130.5,80
131,80
131.5,80
132,79
132.5,80
133,80
133.5,79
134,80
134.5,79
135,80
135.5,80
136,80
136.5,80
137,80
137.5,80
138,80
138.5,80
139,80
139.5,80
140,80
140.5,80
141,79
141.5,80
142,80
142.5,80
143,79
143.5,80
144,80
144.5,80
145,80
145.5,80
146,80
146.5,80
147,80
147.5,80
148,80
148.5,80
149,80
149.5,80
150,79
150.5,80
151,80
151.5,80
152,80
152.5,80
153,80
153.5,80
154,80
154.5,80
155,80
155.5,80
156,80
156.5,80
157,80
157.5,80
158,80
158.5,80
159,80
159.5,80
160,80
160.5,80
161,80
161.5,80
162,80
162.5,80
163,80
163.5,80
164,80
164.5,80
165,80
165.5,80
166,80
166.5,80
167,80
167.5,80
168,80
168.5,80
169,80
169.5,80
170,80
170.5,80
171,80
171.5,80
172,80
172.5,80
173,80
173.5,80
174,80
174.5,80
175,80
175.5,80
176,80
176.5,80
177,80
177.5,80
178,80
178.5,80
179,80
179.5,80
180,80
180.5,80
181,80
181.5,80
182,80
182.5,80
183,80
183.5,80
184,80
184.5,80
185,80
185.5,80
186,80
186.5,80
187,80
187.5,80
188,80
188.5,80
189,80
189.5,80
190,80
190.5,80
191,80
191.5,80
192,80
192.5,80
193,80
193.5,80
194,80
194.5,80
195,80
195.5,80
196,80
196.5,80
197,80
197.5,80
198,80
198.5,80
199,80
199.5,80
200,80
200.5,80
201,80
201.5,80
202,80
202.5,80
203,80
203.5,80
204,81
204.5,80
205,80
205.5,80
206,80
206.5,80
207,80
207.5,80
208,80
208.5,80
209,80
209.5,80
210,81
210.5,81
211,81
211.5,80
212,80
212.5,81
213,80
213.5,81
214,81
214.5,81
215,80
215.5,80
216,81
216.5,81
217,81
217.5,81
218,81
218.5,80
219,81
219.5,81
220,81
220.5,81
221,81
221.5,81
222,81
222.5,81
223,81
223.5,81
224,81
224.5,81
225,81
225.5,81
226,81
226.5,81
227,81
227.5,81
228,81
228.5,81
229,81
229.5,81
230,81
230.5,81
231,81
231.5,81
232,81
232.5,81
233,81
233.5,81
234,81
234.5,81
235,81
235.5,81
236,81
236.5,81
237,81
237.5,81
238,81
238.5,81
239,81
239.5,81
240,81
240.5,81
241,81
241.5,81
242,81
242.5,81
243,81
243.5,81
244,81
244.5,81
245,81
245.5,81
246,81
246.5,81
247,81
247.5,81
248,81
248.5,81
249,81
249.5,81
250,81
250.5,81
251,81
251.5,81
252,81
252.5,81
253,81
253.5,81
254,81
254.5,81
255,81
255.5,81
256,81
256.5,81
257,81
257.5,81
258,81
258.5,81
259,81
259.5,81
260,81
260.5,81
261,81
261.5,81
262,81
262.5,81
263,81
263.5,81
264,81
264.5,81
265,81
265.5,82
266,81
266.5,82
267,81
267.5,81
268,82
268.5,81
269,82
269.5,81
270,82
270.5,82
271,81
271.5,81
272,82
272.5,81
273,81
273.5,81
274,82
274.5,81
275,81
275.5,81
276,81
276.5,82
277,81
277.5,82
278,82
278.5,82
279,82
279.5,82
280,82
280.5,82
281,81
281.5,82
282,82
282.5,82
283,82
283.5,82
284,82
284.5,82
285,82
285.5,82
286,82
286.5,82
287,82
287.5,82
288,82
288.5,82
289,82
289.5,82
290,82
290.5,82
291,82
291.5,82
292,82
292.5,82
293,82
293.5,82
294,82
294.5,82
295,82
295.5,82
296,82
296.5,82
297,82
297.5,82
298,82
298.5,82
299,82
299.5,82
300,82
