Time,Temperature_HBM,Temperature_FPGA
-2,0,-28.6825
-1.5,0,-27.983
-1,0,-28.9312
-0.5,0,-28.698
0,0,-27.7654
0.5,0,-26.0246
1,0,-25.0143
1.5,0,-24.5636
2,0,-23.4911
2.5,0,-23.7398
3,0,-23.0404
3.5,0,-22.714
4,0,-22.4497
4.5,0,-21.8591
5,0,-22.5274
5.5,0,-23.3668
6,0,-20.8177
6.5,0,-22.2632
7,0,-20.8799
7.5,0,-20.3203
8,0,-20.6312
8.5,0,-20.6467
9,0,-19.1857
9.5,0,-20.7245
10,0,-19.5121
10.5,0,-20.2737
11,0,-21.5793
11.5,0,-18.6417
12,0,-19.5121
12.5,0,-19.9007
13,0,-20.1338
13.5,0,-18.8437
14,0,-19.2634
14.5,0,-18.1132
15,0,-18.2842
15.5,0,-17.8801
16,0,-18.6572
16.5,0,-18.2376
17,0,-19.5121
17.5,0,-17.305
18,0,-19.0147
18.5,0,-17.3361
19,0,-17.6003
19.5,0,-17.134
20,0,-16.9941
20.5,0,-16.2947
21,0,-17.305
21.5,0,-16.7921
22,0,-16.963
22.5,0,-16.1859
23,0,-16.9941
23.5,0,-16.7765
24,0,-16.7765
24.5,0,-16.1548
25,0,-16.2636
25.5,0,-16.2791
26,0,-16.1237
26.5,0,-15.1756
27,0,-15.875
27.5,0,-15.1756
28,0,-14.8336
28.5,0,-15.4398
29,0,-15.6885
29.5,0,-14.7404
30,0,-14.7715
30.5,0,-15.502
31,0,-15.1911
31.5,0,-15.3932
32,0,-15.0357
32.5,0,-14.8181
33,0,-14.0099
33.5,0,-15.2844
34,0,-14.1342
34.5,0,-14.6316
35,0,-14.0409
35.5,0,-13.6213
36,0,-13.3881
36.5,0,-13.7301
37,0,-12.9685
37.5,0,-13.5902
38,0,-13.326
38.5,0,-13.9943
39,0,-13.9943
39.5,0,-14.1653
40,0,-13.6368
40.5,0,-13.6524
41,0,-12.4245
41.5,0,-13.0151
42,0,-13.9321
42.5,0,-13.0773
43,0,-12.6421
43.5,0,-13.7145
44,0,-12.7198
44.5,0,-13.4659
45,0,-12.9063
