Time,Temperature_HBM,Temperature_FPGA
-2,0,-29.5063
-1.5,0,-30.6254
-1,0,-29.3975
-0.5,0,-29.3508
0,0,-30.299
0.5,0,-29.6151
1,0,-28.496
1.5,0,-28.8068
2,0,-29.1643
2.5,0,-28.2939
3,0,-29.1954
3.5,0,-28.5271
4,0,-29.2265
4.5,0,-27.7965
5,0,-28.9933
5.5,0,-29.8016
6,0,-28.0763
6.5,0,-29.2109
7,0,-27.4235
7.5,0,-28.2939
8,0,-28.0608
8.5,0,-28.2317
9,0,-27.4235
9.5,0,-27.7033
10,0,-27.9364
10.5,0,-28.5737
11,0,-28.1074
11.5,0,-28.3716
12,0,-27.8432
12.5,0,-28.0608
13,0,-28.0141
13.5,0,-27.9053
14,0,-27.7344
14.5,0,-27.7654
15,0,-28.5892
15.5,0,-27.5945
16,0,-27.3924
16.5,0,-28.5271
17,0,-27.5323
17.5,0,-28.4338
18,0,-26.9417
18.5,0,-28.1385
19,0,-26.9572
19.5,0,-27.6722
20,0,-28.3561
20.5,0,-27.3302
21,0,-26.1179
21.5,0,-27.6722
22,0,-26.6619
22.5,0,-26.895
23,0,-26.8329
23.5,0,-27.7188
24,0,-26.8484
24.5,0,-27.2836
25,0,-27.3769
25.5,0,-27.4701
26,0,-27.3769
26.5,0,-27.3924
27,0,-26.7241
27.5,0,-26.8795
28,0,-27.3147
28.5,0,-26.6463
29,0,-27.4857
29.5,0,-27.408
30,0,-26.9572
30.5,0,-26.8795
31,0,-26.9727
31.5,0,-27.2214
32,0,-26.9106
32.5,0,-25.3407
33,0,-27.2059
33.5,0,-26.5997
34,0,-27.7188
34.5,0,-26.7862
35,0,-26.2578
35.5,0,-26.1956
36,0,-26.4443
36.5,0,-25.7448
37,0,-27.1126
37.5,0,-26.2578
38,0,-26.9261
38.5,0,-26.8795
39,0,-25.7293
39.5,0,-25.9003
40,0,-26.7396
40.5,0,-25.9469
41,0,-26.6308
41.5,0,-26.7085
42,0,-26.4132
42.5,0,-25.9314
43,0,-26.7707
43.5,0,-26.1801
