Time,Temperature_HBM,Temperature_FPGA
-2,0,-28.6669
-1.5,0,-28.733
-1,0,-28.7991
-0.5,0,-28.8651
0,0,-28.9312
0.5,0,-26.8329
1,0,-26.2111
1.5,0,-25.4651
2,0,-25.1154
2.5,0,-24.7656
3,0,-24.548
3.5,0,-24.5869
4,0,-24.6258
4.5,0,-24.0196
5,0,-23.9419
5.5,0,-22.7295
6,0,-22.5663
6.5,0,-22.4031
7,0,-22.6829
7.5,0,-22.9626
8,0,-22.5585
8.5,0,-22.2166
9,0,-21.8202
9.5,0,-21.4239
10,0,-21.6959
10.5,0,-21.9679
11,0,-21.7037
11.5,0,-21.2529
12,0,-20.4758
12.5,0,-20.367
13,0,-20.2582
13.5,0,-20.4913
14,0,-20.7245
14.5,0,-20.6778
15,0,-20.6312
15.5,0,-20.5846
16,0,-19.7763
16.5,0,-19.6675
17,0,-19.9862
17.5,0,-20.3048
18,0,-19.5432
18.5,0,-19.3955
19,0,-19.2479
19.5,0,-19.2789
20,0,-19.31
20.5,0,-19.3411
21,0,-19.3722
21.5,0,-19.2867
22,0,-19.2012
22.5,0,-18.6572
23,0,-18.5795
23.5,0,-18.9681
24,0,-19.3567
24.5,0,-18.6728
25,0,-17.8024
25.5,0,-17.4449
26,0,-17.0874
26.5,0,-17.2661
27,0,-17.4449
27.5,0,-17.3361
28,0,-17.2273
28.5,0,-17.0408
29,0,-16.8542
29.5,0,-16.6833
30,0,-16.8957
30.5,0,-17.1081
31,0,-17.3205
31.5,0,-17.1496
32,0,-16.8853
32.5,0,-17.3361
33,0,-17.7868
33.5,0,-16.5278
34,0,-16.318
34.5,0,-16.1082
35,0,-15.7662
35.5,0,-15.4243
36,0,-15.7818
36.5,0,-16.1393
37,0,-16.4967
37.5,0,-16.8542
38,0,-16.2791
38.5,0,-16.2869
39,0,-16.2947
39.5,0,-16.2325
40,0,-16.1393
40.5,0,-15.0668
41,0,-15.4243
41.5,0,-15.7818
42,0,-15.5875
42.5,0,-15.3932
43,0,-15.4554
43.5,0,-15.5175
44,0,-15.5331
44.5,0,-15.5486
45,0,-15.6108
45.5,0,-15.673
46,0,-15.7196
46.5,0,-15.7662
47,0,-14.958
47.5,0,-14.6782
48,0,-14.4762
48.5,0,-14.2741
49,0,-14.6886
49.5,0,-15.1031
50,0,-15.5175
50.5,0,-14.616
51,0,-14.4606
51.5,0,-14.3052
52,0,-14.1497
52.5,0,-14.0021
53,0,-13.8544
53.5,0,-14.3207
54,0,-14.787
54.5,0,-14.3984
55,0,-13.8389
55.5,0,-13.7456
56,0,-13.6524
56.5,0,-13.87
57,0,-14.0876
57.5,0,-14.072
58,0,-13.2949
58.5,0,-13.2483
59,0,-13.2016
59.5,0,-13.8622
60,0,-14.5228
60.5,0,-13.9788
61,0,-13.4348
61.5,0,-13.5669
62,0,-13.699
62.5,0,-13.5824
63,0,-13.4659
63.5,0,-13.0928
64,0,-12.7198
64.5,0,-12.7509
65,0,-12.782
65.5,0,-12.7042
66,0,-12.6265
66.5,0,-12.8441
67,0,-13.0617
67.5,0,-13.2793
68,0,-12.9762
68.5,0,-12.6732
69,0,-12.8053
69.5,0,-12.9374
70,0,-12.7276
70.5,0,-12.5177
71,0,-12.7431
71.5,0,-12.9685
72,0,-12.6887
72.5,0,-13.0928
73,0,-13.4969
73.5,0,-11.9737
74,0,-12.0126
74.5,0,-12.0514
75,0,-12.1836
75.5,0,-12.3157
76,0,-12.0514
76.5,0,-12.4556
77,0,-12.8597
77.5,0,-11.8028
78,0,-11.8338
78.5,0,-11.8649
79,0,-11.896
79.5,0,-11.9271
80,0,-12.0592
80.5,0,-12.1913
81,0,-11.9038
81.5,0,-11.6162
82,0,-11.8028
82.5,0,-11.9893
83,0,-11.6473
83.5,0,-11.3054
84,0,-11.4958
84.5,0,-11.6862
85,0,-11.8766
85.5,0,-12.067
86,0,-11.4453
86.5,0,-11.3831
87,0,-11.3209
87.5,0,-11.2665
88,0,-11.2121
88.5,0,-10.9323
89,0,-10.6526
89.5,0,-10.8909
90,0,-11.1292
90.5,0,-11.3675
91,0,-11.1344
91.5,0,-11.0334
92,0,-10.9323
92.5,0,-10.6759
93,0,-10.4194
93.5,0,-11.1966
94,0,-11.9737
94.5,0,-11.8028
95,0,-11.0411
95.5,0,-10.909
96,0,-10.7769
96.5,0,-10.7147
97,0,-10.6526
97.5,0,-10.6448
98,0,-10.637
98.5,0,-10.7406
99,0,-10.8443
99.5,0,-10.9479
100,0,-10.637
100.5,0,-10.4971
101,0,-10.3572
101.5,0,-10.2174
102,0,-10.1319
102.5,0,-10.0464
103,0,-9.5801
103.5,0,-9.11381
104,0,-9.87542
104.5,0,-10.637
105,0,-10.5593
105.5,0,-10.435
106,0,-10.3106
106.5,0,-9.7977
107,0,-9.89096
107.5,0,-9.98422
108,0,-10.0542
108.5,0,-10.1241
109,0,-10.2174
109.5,0,-10.3106
110,0,-10.1008
110.5,0,-9.89096
111,0,-9.82101
111.5,0,-9.75107
112,0,-9.92204
112.5,0,-10.093
113,0,-10.0775
113.5,0,-10.0619
114,0,-9.8521
114.5,0,-9.64227
115,0,-9.9065
115.5,0,-10.1707
116,0,-9.77439
116.5,0,-9.37804
117,0,-9.38581
117.5,0,-9.39358
118,0,-9.36768
118.5,0,-9.34177
119,0,-9.31587
119.5,0,-9.41949
120,0,-9.52311
120.5,0,-9.62673
121,0,-9.28478
121.5,0,-8.84958
122,0,-8.41437
122.5,0,-8.73041
123,0,-9.04645
123.5,0,-9.3625
124,0,-8.80295
124.5,0,-9.19929
125,0,-9.59564
125.5,0,-9.26924
126,0,-9.20706
126.5,0,-8.70192
127,0,-8.19677
127.5,0,-8.9506
128,0,-9.70444
128.5,0,-9.59564
129,0,-9.26924
129.5,0,-9.08272
130,0,-9.3625
130.5,0,-9.64227
131,0,-9.92204
131.5,0,-8.50763
132,0,-8.461
132.5,0,-8.41437
133,0,-8.50763
133.5,0,-8.60089
134,0,-8.733
134.5,0,-8.86512
135,0,-9.08272
135.5,0,-9.30032
136,0,-9.00501
136.5,0,-8.6786
137,0,-8.23563
137.5,0,-7.79265
138,0,-7.94031
138.5,0,-8.08797
139,0,-8.04134
139.5,0,-7.99471
140,0,-8.2978
140.5,0,-8.60089
141,0,-8.5154
141.5,0,-8.42991
142,0,-8.23563
142.5,0,-8.04134
143,0,-7.6683
143.5,0,-7.29527
144,0,-7.52324
144.5,0,-7.7512
145,0,-7.97917
145.5,0,-8.17345
146,0,-8.36774
146.5,0,-8.15014
147,0,-7.60613
147.5,0,-7.62168
148,0,-7.63722
148.5,0,-7.65276
149,0,-7.6683
149.5,0,-7.63722
150,0,-7.60613
150.5,0,-7.71882
151,0,-7.83151
151.5,0,-7.94419
152,0,-8.05688
152.5,0,-8.02579
153,0,-7.80819
153.5,0,-7.66053
154,0,-7.51287
154.5,0,-7.87036
155,0,-8.22785
155.5,0,-7.91699
156,0,-7.68385
156.5,0,-7.65276
157,0,-6.62692
157.5,0,-6.98441
158,0,-7.3419
158.5,0,-6.97664
159,0,-6.61138
159.5,0,-7.31082
160,0,-8.01025
160.5,0,-7.90145
161,0,-7.86259
161.5,0,-7.82374
162,0,-7.51287
162.5,0,-7.20201
163,0,-6.97664
163.5,0,-6.75127
164,0,-6.75904
164.5,0,-6.76681
165,0,-6.77458
165.5,0,-6.78235
166,0,-6.84452
166.5,0,-6.9067
167,0,-7.03881
167.5,0,-7.17093
168,0,-6.54921
168.5,0,-6.75904
169,0,-6.96887
169.5,0,-7.1787
170,0,-7.38853
170.5,0,-7.03104
171,0,-6.78235
171.5,0,-6.53366
172,0,-7.00773
172.5,0,-7.48179
173,0,-7.42998
173.5,0,-7.37817
174,0,-7.32636
174.5,0,-7.21756
175,0,-6.99995
175.5,0,-7.24087
176,0,-7.48179
176.5,0,-7.26419
